C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_49_576.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_49_576.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_49_576.jpg, -0.6258897, 0, 0, 22.91343
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_49_691.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_49_691.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_49_691.jpg, -0.278276, 0, 0, 22.68141
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_49_802.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_49_802.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_49_802.jpg, 0, 0, 0, 22.38455
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_49_905.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_49_905.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_49_905.jpg, -0.3089904, 0, 0, 22.14536
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_50_026.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_50_026.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_50_026.jpg, -0.2568735, 0, 0, 21.78797
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_50_130.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_50_130.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_50_130.jpg, 0, 0, 0, 21.56779
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_50_235.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_50_235.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_50_235.jpg, 0, 0, 0, 21.33691
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_50_339.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_50_339.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_50_339.jpg, 0, 0.1509771, 0, 21.12317
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_50_455.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_50_455.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_50_455.jpg, 0, 0.4978203, 0, 21.35167
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_50_576.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_50_576.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_50_576.jpg, 0, 0.7239774, 0, 22.11023
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_50_695.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_50_695.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_50_695.jpg, -0.3571611, 0.3668163, 0, 22.53461
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_50_802.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_50_802.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_50_802.jpg, -0.5208423, 0.04355848, 0, 22.28847
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_50_925.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_50_925.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_50_925.jpg, -0.1544004, 0, 0, 22.04566
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_51_030.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_51_030.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_51_030.jpg, 0, 0, 0, 21.70318
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_51_151.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_51_151.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_51_151.jpg, -0.0698148, 0, 0, 21.42018
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_51_258.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_51_258.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_51_258.jpg, -0.2484912, 0, 0, 21.09898
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_51_361.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_51_361.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_51_361.jpg, 0, 0, 0, 21.05527
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_51_480.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_51_480.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_51_480.jpg, 0, 0, 0, 20.82557
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_51_601.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_51_601.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_51_601.jpg, 0, 0.3636774, 0, 20.88734
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_51_701.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_51_701.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_51_701.jpg, 0, 0.6645054, 0, 21.13706
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_51_813.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_51_813.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_51_813.jpg, 0, 0.8096421, 0, 22.08096
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_51_926.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_51_926.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_51_926.jpg, -0.3332964, 0.4763458, 0, 22.54443
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_52_043.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_52_043.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_52_043.jpg, -0.2957961, 0.1195027, 0, 22.55005
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_52_159.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_52_159.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_52_159.jpg, 0, 0, 0, 22.27609
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_52_268.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_52_268.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_52_268.jpg, 0, 0, 0, 22.04484
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_52_395.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_52_395.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_52_395.jpg, 0, 0, 0, 21.77903
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_52_520.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_52_520.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_52_520.jpg, 0, 0.3750837, 0, 21.84166
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_52_641.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_52_641.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_52_641.jpg, 0, 0.7369731, 0, 22.44868
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_52_757.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_52_757.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_52_757.jpg, 0, 0.9379516, 0, 23.49335
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_52_868.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_52_868.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_52_868.jpg, 0, 0.6023558, 0, 24.18488
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_52_975.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_52_975.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_52_975.jpg, -0.3213927, 0.2809631, 0, 24.3739
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_53_080.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_53_080.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_53_080.jpg, -0.007538959, 0, 0, 24.20366
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_53_185.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_53_185.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_53_185.jpg, 0, 0, 0, 23.95328
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_53_299.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_53_299.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_53_299.jpg, 0, 0, 0, 23.66503
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_53_404.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_53_404.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_53_404.jpg, 0, 0.1944438, 0, 23.48857
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_53_516.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_53_516.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_53_516.jpg, 0, 0.5305095, 0, 23.80299
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_53_633.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_53_633.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_53_633.jpg, 0, 0.8795265, 0, 24.41763
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_53_742.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_53_742.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_53_742.jpg, 0, 1, 0, 25.56504
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_53_853.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_53_853.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_53_853.jpg, 0, 1, 0, 26.51624
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_53_962.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_53_962.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_53_962.jpg, -0.1842108, 1, 0, 27.63094
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_54_070.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_54_070.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_54_070.jpg, -0.2660064, 1, 0, 28.45509
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_54_189.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_54_189.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_54_189.jpg, 0, 1, 0, 29.5578
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_54_297.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_54_297.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_54_297.jpg, 0, 1, 0, 30.19001
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_54_408.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_54_408.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_54_408.jpg, 0, 1, 0, 30.19025
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_54_515.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_54_515.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_54_515.jpg, 0, 1, 0, 30.1903
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_54_622.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_54_622.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_54_622.jpg, 0, 1, 0, 30.19034
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_54_723.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_54_723.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_54_723.jpg, 0, 1, 0, 30.1903
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_54_845.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_54_845.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_54_845.jpg, 0, 1, 0, 30.19034
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_54_965.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_54_965.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_54_965.jpg, 0, 1, 0, 30.19033
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_55_076.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_55_076.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_55_076.jpg, 0, 1, 0, 30.19029
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_55_179.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_55_179.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_55_179.jpg, 0, 1, 0, 30.19028
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_55_284.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_55_284.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_55_284.jpg, 0, 1, 0, 30.19034
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_55_401.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_55_401.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_55_401.jpg, 0, 1, 0, 30.1903
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_55_511.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_55_511.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_55_511.jpg, 0, 1, 0, 30.19029
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_55_621.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_55_621.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_55_621.jpg, 0, 1, 0, 30.19029
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_55_728.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_55_728.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_55_728.jpg, 0, 1, 0, 30.19028
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_55_833.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_55_833.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_55_833.jpg, 0, 1, 0, 30.19032
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_55_933.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_55_933.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_55_933.jpg, 0, 1, 0, 30.19026
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_56_037.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_56_037.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_56_037.jpg, 0, 1, 0, 30.19029
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_56_137.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_56_137.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_56_137.jpg, 0, 1, 0, 30.19029
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_56_245.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_56_245.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_56_245.jpg, 0, 1, 0, 30.19029
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_56_361.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_56_361.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_56_361.jpg, 0, 0.6498568, 0, 30.11448
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_56_476.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_56_476.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_56_476.jpg, 0, 0.3068689, 0, 30.02453
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_56_584.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_56_584.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_56_584.jpg, 0, 0, 0, 29.85978
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_56_694.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_56_694.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_56_694.jpg, 0, 0, 0, 29.55978
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_56_801.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_56_801.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_56_801.jpg, 0, 0, 0, 29.20396
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_56_909.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_56_909.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_56_909.jpg, 0, 0, 0, 28.91072
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_57_011.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_57_011.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_57_011.jpg, 0, 0, 0, 28.62041
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_57_114.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_57_114.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_57_114.jpg, 0, 0, 0, 28.33302
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_57_223.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_57_223.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_57_223.jpg, 0, 0, 0, 27.99197
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_57_335.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_57_335.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_57_335.jpg, 0, 0, 0, 27.7109
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_57_438.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_57_438.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_57_438.jpg, 0.1368561, 0, 0, 27.37016
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_57_538.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_57_538.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_57_538.jpg, 0.2705958, 0, 0, 27.00703
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_57_645.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_57_645.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_57_645.jpg, 0, 0, 0, 26.73385
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_57_749.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_57_749.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_57_749.jpg, 0, 0, 0, 26.46183
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_57_850.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_57_850.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_57_850.jpg, 0, 0, 0, 26.19549
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_57_956.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_57_956.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_57_956.jpg, 0, 0, 0, 25.93179
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_58_070.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_58_070.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_58_070.jpg, 0, 0, 0, 25.61862
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_58_173.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_58_173.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_58_173.jpg, 0, 0, 0, 25.36057
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_58_273.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_58_273.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_58_273.jpg, 0, 0, 0, 25.10502
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_58_376.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_58_376.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_58_376.jpg, 0, 0, 0, 24.80182
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_58_487.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_58_487.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_58_487.jpg, 0, 0.3336516, 0, 24.80591
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_58_587.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_58_587.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_58_587.jpg, 0, 0.5255172, 0, 25.15596
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_58_687.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_58_687.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_58_687.jpg, 0, 0.2537574, 0, 25.3641
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_58_788.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_58_788.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_58_788.jpg, 0, 0, 0, 25.20465
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_58_899.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_58_899.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_58_899.jpg, 0.3289635, 0, 0, 24.83677
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_59_007.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_59_007.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_59_007.jpg, 0.0009908862, 0, 0, 24.57585
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_59_108.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_59_108.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_59_108.jpg, 0, 0, 0, 24.32537
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_59_216.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_59_216.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_59_216.jpg, 0.0411726, 0, 0, 24.03199
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_59_326.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_59_326.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_59_326.jpg, 0.3732342, 0, 0, 23.71986
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_59_432.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_59_432.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_59_432.jpg, 0.3132516, 0, 0, 23.36491
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_59_542.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_59_542.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_59_542.jpg, 0, 0, 0, 23.08186
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_59_648.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_59_648.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_59_648.jpg, 0.2867157, 0, 0, 22.83261
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_59_761.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_59_761.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_59_761.jpg, 0.2109926, 0, 0, 22.48393
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_59_874.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_59_874.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_59_874.jpg, 0, 0, 0, 22.25326
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_30_59_982.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_30_59_982.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_30_59_982.jpg, 0, 0, 0, 21.98044
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_31_00_083.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_31_00_083.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_31_00_083.jpg, 0.3008247, 0, 0, 21.72104
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_31_00_186.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_31_00_186.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_31_00_186.jpg, 0.4000002, 0, 0, 21.36831
C:\CPA\sem6\cvi620\IMG\center_2025_04_11_17_31_00_286.jpg, C:\CPA\sem6\cvi620\IMG\left_2025_04_11_17_31_00_286.jpg, C:\CPA\sem6\cvi620\IMG\right_2025_04_11_17_31_00_286.jpg, 0.09786572, 0, 0, 21.15123
